,Count,Hour,Temp,Hum,Wind,Visb,Rainfall,Snow,Weekend,Holiday,Fday,DWeek_Friday,DWeek_Monday,DWeek_Saturday,DWeek_Sunday,DWeek_Thursday,DWeek_Tuesday,DWeek_Wedesday,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter
3357,1165,21,14.2,44,2.4,1290,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3358,1054,22,13.4,49,1.1,1326,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3359,677,23,12.9,51,1.7,1200,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3360,553,0,12.4,56,0.5,1028,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3361,436,1,11.8,60,0.2,918,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3362,305,2,11.7,63,0.5,904,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3363,188,3,11.3,61,0.3,934,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3364,134,4,11.4,60,0.8,932,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3365,168,5,11.4,60,0.4,851,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3366,414,6,11.2,63,0.7,821,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3367,979,7,11.3,62,0.7,774,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3368,1659,8,13.0,54,1.2,738,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3369,962,9,15.8,42,0.9,683,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3370,708,10,18.2,36,1.0,620,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3371,805,11,20.6,34,2.2,705,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3372,1019,12,22.5,33,1.8,894,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3373,973,13,24.2,30,1.5,835,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3374,970,14,25.9,28,2.2,808,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3375,1080,15,26.1,27,1.8,581,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3376,1206,16,25.7,30,3.4,600,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3377,1543,17,25.6,30,2.3,671,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3378,2268,18,24.7,33,2.3,687,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3379,1578,19,22.9,35,1.8,714,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3380,1358,20,21.1,43,1.8,788,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3381,1213,21,19.2,50,1.5,842,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3382,1183,22,18.2,52,1.3,818,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3383,891,23,17.3,57,0.6,807,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3384,707,0,16.3,59,0.2,756,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3385,628,1,15.5,60,1.1,658,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3386,436,2,14.7,63,1.8,611,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3387,307,3,14.2,62,1.4,583,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3388,166,4,13.6,67,1.6,521,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3389,122,5,13.0,70,0.5,385,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3390,184,6,12.3,67,0.5,483,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3391,324,7,12.5,68,1.1,457,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3392,600,8,14.6,54,0.9,431,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3393,647,9,18.1,33,1.1,512,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3394,702,10,20.6,24,2.0,950,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3395,872,11,23.1,19,2.0,1172,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3396,1130,12,24.3,14,3.3,1701,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3397,1315,13,24.6,10,2.7,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3398,1511,14,25.0,14,3.8,1858,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3399,1730,15,25.0,13,4.1,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3400,1942,16,24.8,13,3.3,1955,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3401,2032,17,23.2,12,3.6,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3402,1986,18,22.2,11,3.0,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3403,1711,19,20.7,15,2.0,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3404,1581,20,19.1,18,1.2,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3405,1491,21,17.8,21,1.2,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3406,1292,22,16.7,28,1.0,1996,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3407,988,23,16.0,33,0.5,1996,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3408,826,0,15.9,35,0.3,1995,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3409,578,1,15.9,39,0.2,2000,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3410,410,2,15.4,41,0.5,1319,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3411,289,3,15.2,31,0.3,2000,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3412,192,4,14.9,35,0.8,2000,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3413,136,5,14.8,38,0.6,2000,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3414,155,6,14.6,42,0.5,2000,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3415,278,7,15.0,41,0.3,2000,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3416,429,8,16.3,40,0.8,1982,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3417,247,9,16.9,45,0.9,1958,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3418,486,10,16.3,62,0.8,1639,0.3,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3419,424,11,17.4,54,0.9,1840,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3420,631,12,18.9,44,0.9,1910,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3421,842,13,20.5,35,1.1,2000,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3422,384,14,20.7,32,1.5,1996,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3423,234,15,19.6,44,2.4,1885,0.2,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3424,103,16,19.1,52,0.9,1583,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3425,46,17,17.9,65,1.2,965,1.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3426,63,18,16.1,73,1.3,1298,0.5,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3427,32,19,15.2,64,1.7,1185,0.5,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3428,12,20,13.3,80,1.8,821,1.5,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3429,24,21,12.0,86,2.3,681,2.5,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3430,13,22,11.6,89,2.0,469,4.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3431,18,23,11.3,94,1.6,368,3.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3432,81,0,10.7,94,2.6,477,2.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3433,41,1,10.6,87,2.3,1523,0.1,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3434,21,2,10.2,90,2.2,490,0.9,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3435,8,3,9.9,93,2.3,990,0.5,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3436,2,4,9.5,95,2.4,410,3.5,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3437,6,5,9.2,95,2.3,404,2.5,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3438,5,6,9.1,95,2.7,373,7.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3439,17,7,9.0,95,2.3,294,6.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3440,25,8,8.8,95,2.8,519,5.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3441,9,9,8.5,95,2.6,447,8.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3442,12,10,8.6,95,2.5,578,4.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3443,10,11,8.9,91,2.2,437,1.5,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3444,10,12,9.0,96,1.9,481,5.5,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3445,11,13,9.3,95,2.3,419,2.5,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3446,17,14,9.4,96,2.6,304,4.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3447,14,15,9.5,96,2.2,350,1.5,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3448,41,16,9.6,96,1.7,1409,1.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3449,42,17,9.4,95,1.9,660,0.5,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3450,39,18,9.4,96,1.9,600,1.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3451,50,19,9.4,95,1.8,531,1.5,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3452,37,20,9.4,95,1.6,740,1.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3453,82,21,9.4,94,2.1,869,1.5,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3454,164,22,9.6,90,1.9,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3455,233,23,9.8,87,1.9,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3456,213,0,9.8,86,1.3,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3457,157,1,10.1,83,1.6,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3458,68,2,10.1,83,1.4,2000,0.1,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3459,35,3,9.6,94,1.3,523,2.4,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3460,34,4,9.5,94,1.2,2000,0.5,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3461,77,5,9.4,93,1.3,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3462,262,6,9.6,87,2.0,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3463,751,7,9.8,84,1.3,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3464,1502,8,10.5,79,1.3,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3465,814,9,12.0,71,1.4,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3466,638,10,12.9,68,1.3,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3467,710,11,14.1,62,1.6,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3468,925,12,15.2,57,1.9,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3469,923,13,15.9,53,2.1,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3470,942,14,16.0,52,1.7,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3471,971,15,16.1,52,1.5,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3472,1118,16,15.5,52,1.7,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3473,1462,17,15.1,52,1.9,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3474,2318,18,14.1,43,1.6,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3475,1580,19,13.3,37,1.2,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3476,1332,20,12.6,49,0.8,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3477,1372,21,11.5,47,1.1,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3478,1215,22,10.4,43,0.7,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3479,725,23,9.6,44,0.7,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3480,536,0,8.9,55,0.7,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3481,444,1,8.4,58,1.1,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3482,306,2,7.7,60,0.3,1993,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3483,206,3,7.1,60,0.3,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3484,117,4,6.4,66,0.5,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3485,148,5,6.0,63,0.5,1984,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3486,449,6,5.8,55,0.3,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3487,1123,7,6.4,51,0.3,1963,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3488,1900,8,8.8,37,0.9,1939,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3489,1066,9,11.7,32,0.8,1862,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3490,756,10,14.8,29,0.6,1749,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3491,938,11,17.5,25,1.3,1843,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3492,1192,12,19.4,20,1.1,1663,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3493,1141,13,20.8,23,1.7,1467,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3494,1161,14,22.1,22,2.1,1470,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3495,1180,15,22.8,21,2.1,1542,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3496,1447,16,23.1,19,3.1,1871,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3497,1878,17,22.9,23,2.8,1985,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3498,2807,18,21.2,32,3.8,1927,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3499,1958,19,18.2,36,3.5,2000,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3500,1651,20,16.8,29,4.3,1971,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3501,1593,21,15.9,35,1.4,1999,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3502,1382,22,15.2,35,1.2,1999,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3503,906,23,14.0,45,0.6,1901,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3504,692,0,13.1,47,0.3,1877,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3505,546,1,12.4,55,1.0,1836,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3506,409,2,11.9,57,1.0,1793,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3507,239,3,11.3,66,1.0,1506,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3508,140,4,10.7,70,0.7,1404,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3509,180,5,10.2,73,0.8,1137,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3510,452,6,10.0,72,0.8,1217,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3511,1124,7,10.7,68,0.8,1093,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3512,1933,8,11.7,62,0.6,956,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3513,1027,9,14.0,54,1.5,1054,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3514,745,10,16.7,47,2.2,1147,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3515,930,11,18.1,42,2.7,1112,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3516,1197,12,19.6,36,2.2,962,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3517,1084,13,20.6,30,2.4,1048,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3518,1123,14,21.6,28,3.1,1414,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3519,1227,15,21.9,23,2.6,1463,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3520,1386,16,21.7,23,2.5,1404,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3521,1796,17,20.7,30,3.3,1482,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3522,2574,18,17.4,45,3.1,1092,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3523,1891,19,15.2,45,3.3,1138,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3524,1531,20,14.4,50,2.7,1216,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3525,1447,21,13.4,60,2.2,1517,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3526,1146,22,12.7,61,2.2,1949,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3527,851,23,12.1,58,1.9,1719,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3528,663,0,11.8,59,2.4,1535,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3529,562,1,11.5,57,1.8,1471,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3530,361,2,11.2,58,1.4,1255,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3531,258,3,10.7,63,1.1,989,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3532,140,4,10.2,65,1.5,970,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3533,170,5,9.9,69,1.1,808,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3534,427,6,9.9,66,1.5,931,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3535,1129,7,10.1,63,0.7,1163,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3536,1922,8,11.6,58,1.4,1150,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3537,985,9,13.2,57,0.8,1003,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3538,789,10,15.3,50,1.0,944,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3539,986,11,17.7,44,1.5,945,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3540,1142,12,19.5,40,1.1,1055,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3541,1133,13,21.0,36,1.0,1164,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3542,1115,14,22.2,32,2.8,1124,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3543,1253,15,22.7,29,1.6,1223,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3544,1446,16,23.2,33,2.4,869,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3545,1877,17,21.8,41,3.0,662,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3546,2577,18,20.3,47,2.5,705,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3547,1812,19,18.7,53,2.7,753,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3548,1499,20,16.9,41,3.1,1060,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3549,1362,21,15.7,51,1.9,806,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3550,1278,22,14.7,63,1.4,554,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3551,975,23,14.0,66,1.2,519,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3552,777,0,13.3,70,1.6,473,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3553,672,1,12.7,74,1.8,392,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3554,522,2,12.0,76,1.0,363,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3555,325,3,11.6,76,1.0,364,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3556,166,4,11.4,78,1.8,362,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3557,152,5,10.9,81,1.7,348,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3558,230,6,10.6,84,1.1,284,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3559,376,7,10.8,78,0.5,335,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3560,647,8,12.7,67,0.6,378,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3561,795,9,15.1,56,1.7,493,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3562,808,10,17.4,46,1.8,734,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3563,1000,11,19.0,30,3.0,1719,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3564,1278,12,20.5,31,2.5,1485,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3565,1404,13,21.2,31,2.8,1295,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3566,1597,14,21.3,25,3.8,1884,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3567,1875,15,21.1,25,4.1,1885,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3568,1945,16,20.4,25,4.7,1990,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3569,2043,17,20.1,29,3.3,1840,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3570,1882,18,18.9,30,2.6,1995,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3571,1590,19,16.9,33,1.3,1965,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3572,1435,20,15.1,34,2.2,1981,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3573,1351,21,13.9,37,1.1,1751,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3574,1165,22,13.0,45,1.6,1713,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3575,905,23,12.3,51,1.0,1648,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False
3576,790,0,11.7,53,1.4,1620,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3577,554,1,11.2,57,1.6,1533,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3578,425,2,10.9,56,1.2,1460,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3579,263,3,10.6,60,1.0,1163,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3580,183,4,10.3,63,0.7,1277,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3581,138,5,9.7,63,1.1,1304,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3582,183,6,9.5,65,1.0,1325,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3583,307,7,9.9,59,0.7,1707,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3584,485,8,12.2,50,0.8,1412,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3585,716,9,14.9,39,0.9,1354,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3586,787,10,17.5,35,1.8,1570,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3587,1060,11,19.6,28,2.0,1695,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3588,1375,12,20.5,31,2.6,1299,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3589,1635,13,21.9,27,2.2,1055,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3590,1814,14,21.6,28,3.3,1172,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3591,2019,15,22.8,24,3.3,1138,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3592,2044,16,22.2,23,3.7,1183,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3593,2094,17,21.9,28,3.1,1023,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3594,1950,18,20.1,28,3.2,1114,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3595,1712,19,18.1,38,2.8,932,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3596,1485,20,16.9,42,2.7,942,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3597,1382,21,16.1,44,1.2,913,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3598,1128,22,15.6,43,2.3,1016,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3599,820,23,15.2,51,1.0,858,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3600,569,0,14.7,54,1.3,718,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3601,362,1,14.4,60,1.7,580,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3602,246,2,14.1,62,1.2,502,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3603,157,3,14.3,61,1.0,475,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
